NGC5792;14h58.4m;-1°5';LIBRA;Galaxy Type SBb;11.3;7'x2';Distance : 27 Mly
NGC5728;14h42.4m;-17°15';LIBRA;Galaxy Type Sab;11.4;3'x2';Distance : 40 Mly
NGC5878;15h13.8m;-14°16';LIBRA;Galaxy Type Sb;11.5;4'x1';Distance : 28 Mly
NGC5861;15h9.3m;-11°19';LIBRA;Galaxy Type SBc;11.6;3'x2';Distance : 26 Mly
NGC5796;14h59.4m;-16°37';LIBRA;Galaxy Type E3;11.6;3'x2';Distance : 40 Mly
NGC2549;8h19m;+57°48';LYNX;Galaxy Type S0;11.2;4'x1';Distance : 15 Mly
NGC2782;9h14.1m;+40°7';LYNX;Galaxy Type SBa;11.6;4'x2';Distance : 36 Mly
NGC2776;9h12.2m;+44°57';LYNX;Galaxy Type SBc;11.6;3'x3';Distance : 37 Mly
NGC6703;18h47.3m;+45°33';LYRA;Galaxy Type E-S0;11.3;3'x3';Distance : 35 Mly
NGC2262;6h39.6m;+1°9';MONOCEROS;Open Cluster Type I2p;11.3;4';Distance : 11700 ly
NGC6309;17h14.1m;-12°55';OPHIUCHUS;Planetary Nebula;11.5;;Distance : 6500 ly
NGC7332;22h37.4m;+23°48';PEGASUS;Galaxy Type S0/P;11.1;4'x1';Distance : 17 Mly
NGC7619;23h20.2m;+8°12';PEGASUS;Galaxy Type E1;11.1;3'x2';Distance : 53 Mly
NGC7626;23h20.7m;+8°13';PEGASUS;Galaxy Type E1;11.1;3'x2';Distance : 48 Mly
NGC7177;22h0.7m;+17°44';PEGASUS;Galaxy Type SBb;11.2;3'x2';Distance : 16 Mly
NGC7457;23h1m;+30°9';PEGASUS;Galaxy Type E-S0;11.2;4'x2';Distance : 11 Mly
NGC7741;23h43.9m;+26°5';PEGASUS;Galaxy Type SBc;11.3;5'x3';Distance : 11 Mly
NGC7743;23h44.4m;+9°56';PEGASUS;Galaxy Type SB0-a;11.5;3'x2';Distance : 24 Mly
NGC1058;2h43.5m;+37°20';PERSEUS;Galaxy Type Sc;11.2;3'x3';Distance : 7 Mly
NGC1169;3h3.6m;+46°23';PERSEUS;Galaxy Type SBb;11.3;4'x3';Distance : 34 Mly
NGC1186;3h5.5m;+42°50';PERSEUS;Galaxy Type SBbc;11.4;3'x1';Distance : 39 Mly
NGC1003;2h39.3m;+40°52';PERSEUS;Galaxy Type Sc;11.5;4'x1';Distance : 9 Mly
NGC741;1h56.3m;+5°38';PISCES;Galaxy Type E0;11.1;3'x3';Distance : 78 Mly
NGC660;1h43m;+13°39';PISCES;Galaxy Type SBa/PRG;11.2;8'x3';Distance : 12 Mly
NGC315;0h57.8m;+30°21';PISCES;Galaxy Type E2;11.2;3'x3';Distance : 70 Mly
NGC507;1h23.7m;+33°15';PISCES;Galaxy Type E-S0;11.2;3'x3';Distance : 70 Mly
NGC520;1h24.6m;+3°48';PISCES;Galaxy Type Sa/P;11.4;3'x2';Distance : 32 Mly
NGC474;1h20.1m;+3°25';PISCES;Galaxy Type S0;11.5;7'x6';Distance : 33 Mly
NGC410;1h11m;+33°9';PISCES;Galaxy Type cD;11.5;2'x1';Distance : 75 Mly
NGC7562;23h16m;+6°41';PISCES;Galaxy Type E2;11.5;2'x2';Distance : 51 Mly
NGC6886;20h12.7m;+19°59';SAGITTA;Planetary Nebula;11.4;;Distance : 7200 ly
NGC5962;15h36.5m;+16°36';SERPENS;Galaxy Type Sc;11.3;3'x2';Distance : 28 Mly
NGC5970;15h38.5m;+12°11';SERPENS;Galaxy Type SBc;11.5;3'x2';Distance : 28 Mly
NGC3423;10h51.2m;+5°50';SEXTANS;Galaxy Type Sc;11.1;4'x3';Distance : 14 Mly
NGC890;2h22m;+33°16';TRIANGULUM;Galaxy Type E/SB0;11.2;3'x2';Distance : 56 Mly
NGC777;2h0.2m;+31°26';TRIANGULUM;Galaxy Type E1;11.5;3'x2';Distance : 71 Mly
NGC4062;12h4.1m;+31°54';URSA MAJOR;Galaxy Type SBc;11.1;4'x2';Distance : 11 Mly
NGC3319;10h39.2m;+41°41';URSA MAJOR;Galaxy Type SBc;11.1;6'x3';Distance : 10 Mly
NGC3949;11h53.7m;+47°52';URSA MAJOR;Galaxy Type Sbc;11.1;3'x2';Distance : 11 Mly
NGC3583;11h14.2m;+48°19';URSA MAJOR;Galaxy Type SBb;11.1;3'x2';Distance : 30 Mly
NGC3348;10h47.2m;+72°50';URSA MAJOR;Galaxy Type E0;11.1;2'x2';Distance : 40 Mly
NGC4013;11h58.5m;+43°57';URSA MAJOR;Galaxy Type Sb;11.2;5'x1';Distance : 12 Mly
NGC4100;12h6.1m;+49°35';URSA MAJOR;Galaxy Type Sbc;11.2;5'x2';Distance : 15 Mly
NGC4102;12h6.4m;+52°43';URSA MAJOR;Galaxy Type SBb;11.2;3'x2';Distance : 12 Mly
NGC3690A;11h28.5m;+58°34';URSA MAJOR;Galaxy Type Sb/P;11.2;2'x1';Distance : 43 Mly
NGC3642;11h22.3m;+59°5';URSA MAJOR;Galaxy Type Sbc;11.2;6'x5';Distance : 22 Mly
NGC5204;13h29.6m;+58°25';URSA MAJOR;Galaxy Type Sm;11.3;5'x3';Distance : 3 Mly
NGC2685;8h55.6m;+58°44';URSA MAJOR;Galaxy Type SB0-a;11.3;5'x3';Distance : 12 Mly
NGC4041;12h2.2m;+62°8';URSA MAJOR;Galaxy Type Sbc;11.3;3'x3';Distance : 17 Mly
NGC4157;12h11.1m;+50°29';URSA MAJOR;Galaxy Type SBb;11.4;7'x1';Distance : 11 Mly
NGC3729;11h33.8m;+53°8';URSA MAJOR;Galaxy Type SBa/P;11.4;3'x2';Distance : 15 Mly
NGC5485;14h7.2m;+55°0';URSA MAJOR;Galaxy Type S0;11.4;2'x2';Distance : 28 Mly
NGC2742;9h7.6m;+60°29';URSA MAJOR;Galaxy Type Sc;11.4;3'x2';Distance : 18 Mly
NGC5308;13h47m;+60°58';URSA MAJOR;Galaxy Type S0;11.4;4'x1';Distance : 29 Mly
NGC3756;11h36.8m;+54°18';URSA MAJOR;Galaxy Type SBbc;11.5;4'x2';Distance : 19 Mly
NGC5473;14h4.7m;+54°54';URSA MAJOR;Galaxy Type E/SB0;11.5;2'x2';Distance : 29 Mly
NGC3780;11h39.4m;+56°16';URSA MAJOR;Galaxy Type Sc;11.5;3'x2';Distance : 34 Mly
NGC5631;14h26.6m;+56°35';URSA MAJOR;Galaxy Type S0;11.5;2'x2';Distance : 28 Mly
NGC3619;11h19.4m;+57°46';URSA MAJOR;Galaxy Type S0-a;11.5;3'x2';Distance : 22 Mly
NGC2880;9h29.6m;+62°29';URSA MAJOR;Galaxy Type E/SB0;11.5;2'x1';Distance : 23 Mly
NGC6217;16h32.6m;+78°12';URSA MINOR;Galaxy Type SBbc;11.2;3'x3';Distance : 19 Mly
NGC4503;12h32.1m;+11°11';VIRGO;Galaxy Type SB0;11.1;4'x2';Distance : 19 Mly
NGC4564;12h36.4m;+11°26';VIRGO;Galaxy Type E6;11.1;4'x2';Distance : 16 Mly
NGC4417;12h26.8m;+9°35';VIRGO;Galaxy Type SB0;11.1;3'x1';Distance : 12 Mly
NGC4781;12h54.4m;-10°32';VIRGO;Galaxy Type SBcd;11.1;3'x1';Distance : 18 Mly
NGC5170;13h29.8m;-17°58';VIRGO;Galaxy Type Sc;11.1;8'x1';Distance : 21 Mly
NGC4691;12h48.2m;-3°20';VIRGO;Galaxy Type SB0-a;11.1;3'x3';Distance : 16 Mly
NGC4941;13h4.2m;-5°33';VIRGO;Galaxy Type SBab;11.1;4'x3';Distance : 16 Mly
NGC4775;12h53.8m;-6°37';VIRGO;Galaxy Type Scd;11.1;2'x2';Distance : 22 Mly
